Asset name,ASN19578 Hov?ùs Kedjestigen,
Exported on,"12 October 2021, 09:40:51",
Timezone,UTC +2,
,,
Date/Time,"Water level, nap (cm)",Temperature (?¯C)
27-08-2021 17:45,4,20.3
27-08-2021 17:50,4,20.3
27-08-2021 17:55,4,20.3
27-08-2021 18:00,4,20.3
27-08-2021 18:05,3,20.3
27-08-2021 18:10,3,20.2
27-08-2021 18:15,3,20.3
27-08-2021 18:20,3,20.2
27-08-2021 18:25,4,20.2
27-08-2021 18:30,4,20.2
27-08-2021 18:35,4,20.2
27-08-2021 18:40,4,20.2
27-08-2021 18:45,4,20.2
27-08-2021 18:50,4,20.2
27-08-2021 18:55,4,20.2
27-08-2021 19:00,5,20.2
27-08-2021 19:05,4,20.2
27-08-2021 19:10,5,20.1
27-08-2021 19:15,4,20.1
27-08-2021 19:20,5,20.1
27-08-2021 19:25,5,20.1
27-08-2021 19:30,4,20.1
27-08-2021 19:35,4,20
27-08-2021 19:40,4,20
27-08-2021 19:45,4,20
27-08-2021 19:50,4,20
27-08-2021 19:55,4,19.9
27-08-2021 20:00,4,19.9
27-08-2021 20:05,5,19.9
27-08-2021 20:10,5,19.8
27-08-2021 20:15,5,19.8
27-08-2021 20:20,5,19.8
27-08-2021 20:25,5,19.7
27-08-2021 20:30,5,19.7
27-08-2021 20:35,5,19.7
27-08-2021 20:40,5,19.6
27-08-2021 20:45,5,19.6
27-08-2021 20:50,5,19.6
27-08-2021 20:55,5,19.5
27-08-2021 21:00,5,19.5
27-08-2021 21:05,4,19.4
27-08-2021 21:10,4,19.4
27-08-2021 21:15,4,19.3
27-08-2021 21:20,4,19.3
27-08-2021 21:25,4,19.3
27-08-2021 21:30,4,19.3
27-08-2021 21:35,4,19.2
27-08-2021 21:40,4,19.2
27-08-2021 21:45,4,19.2
27-08-2021 21:50,4,19.1
27-08-2021 21:55,4,19.1
27-08-2021 22:00,4,19.1
27-08-2021 22:05,4,19
27-08-2021 22:10,4,19
27-08-2021 22:15,4,19
27-08-2021 22:20,5,19
27-08-2021 22:25,5,18.9
27-08-2021 22:30,6,18.9
27-08-2021 22:35,6,18.9
27-08-2021 22:40,6,18.9
27-08-2021 22:45,6,18.9
27-08-2021 22:50,6,18.9
27-08-2021 22:55,6,18.9
27-08-2021 23:00,6,18.9
27-08-2021 23:05,6,18.9
27-08-2021 23:10,6,18.9
27-08-2021 23:15,6,18.9
27-08-2021 23:20,6,18.9
27-08-2021 23:25,6,18.9
27-08-2021 23:30,5,18.9
27-08-2021 23:35,5,18.9
27-08-2021 23:40,4,18.9
27-08-2021 23:45,4,18.8
27-08-2021 23:50,4,18.9
27-08-2021 23:55,4,18.8
28-08-2021 00:00,4,18.8
28-08-2021 00:05,4,18.8
28-08-2021 00:10,4,18.8
28-08-2021 00:15,4,18.8
28-08-2021 00:20,4,18.8
28-08-2021 00:25,4,18.8
28-08-2021 00:30,4,18.8
28-08-2021 00:35,4,18.8
28-08-2021 00:40,5,18.8
28-08-2021 00:45,5,18.8
28-08-2021 00:50,5,18.8
28-08-2021 00:55,4,18.8
28-08-2021 01:00,4,18.8
28-08-2021 01:05,4,18.8
28-08-2021 01:10,4,18.8
28-08-2021 01:15,4,18.8
28-08-2021 01:20,4,18.7
28-08-2021 01:25,4,18.7
28-08-2021 01:30,4,18.7
28-08-2021 01:35,4,18.7
28-08-2021 01:40,4,18.7
28-08-2021 01:45,4,18.7
28-08-2021 01:50,4,18.7
28-08-2021 01:55,4,18.7
28-08-2021 02:00,4,18.7
28-08-2021 02:05,4,18.7
28-08-2021 02:10,4,18.7
28-08-2021 02:15,4,18.7
28-08-2021 02:20,4,18.6
28-08-2021 02:25,4,18.6
28-08-2021 02:30,4,18.6
28-08-2021 02:35,4,18.6
28-08-2021 02:40,4,18.6
28-08-2021 02:45,4,18.6
28-08-2021 02:50,4,18.6
28-08-2021 02:55,4,18.6
28-08-2021 03:00,4,18.6
28-08-2021 03:05,4,18.6
28-08-2021 03:10,3,18.6
28-08-2021 03:15,3,18.6
28-08-2021 03:20,3,18.6
28-08-2021 03:25,3,18.6
28-08-2021 03:30,3,18.6
28-08-2021 03:35,3,18.6
28-08-2021 03:40,3,18.6
28-08-2021 03:45,3,18.5
28-08-2021 03:50,3,18.5
28-08-2021 03:55,3,18.5
28-08-2021 04:00,3,18.5
28-08-2021 04:05,3,18.5
28-08-2021 04:10,4,18.5
28-08-2021 04:15,4,18.5
28-08-2021 04:20,4,18.5
28-08-2021 04:25,4,18.5
28-08-2021 04:30,4,18.5
28-08-2021 04:35,4,18.5
28-08-2021 04:40,4,18.5
28-08-2021 04:45,4,18.5
28-08-2021 04:50,4,18.5
28-08-2021 04:55,4,18.5
28-08-2021 05:00,4,18.5
28-08-2021 05:05,3,18.5
28-08-2021 05:10,3,18.5
28-08-2021 05:15,3,18.5
28-08-2021 05:20,3,18.5
28-08-2021 05:25,3,18.4
28-08-2021 05:30,3,18.4
28-08-2021 05:35,3,18.5
28-08-2021 05:40,3,18.4
28-08-2021 05:45,3,18.4
28-08-2021 05:50,3,18.4
28-08-2021 05:55,4,18.4
28-08-2021 06:00,3,18.4
28-08-2021 06:05,4,18.4
28-08-2021 06:10,4,18.4
28-08-2021 06:15,4,18.4
28-08-2021 06:20,3,18.4
28-08-2021 06:25,3,18.4
28-08-2021 06:30,3,18.4
28-08-2021 06:35,4,18.4
28-08-2021 06:40,4,18.4
28-08-2021 06:45,4,18.4
28-08-2021 06:50,4,18.4
28-08-2021 06:55,4,18.3
28-08-2021 07:00,4,18.3
28-08-2021 07:05,4,18.4
28-08-2021 07:10,4,18.3
28-08-2021 07:15,4,18.3
28-08-2021 07:20,4,18.3
28-08-2021 07:25,4,18.3
28-08-2021 07:30,4,18.3
28-08-2021 07:35,4,18.4
28-08-2021 07:40,4,18.4
28-08-2021 07:45,4,18.3
28-08-2021 07:50,4,18.4
28-08-2021 07:55,4,18.4
28-08-2021 08:00,4,18.4
28-08-2021 08:05,4,18.4
28-08-2021 08:10,4,18.4
28-08-2021 08:15,4,18.4
28-08-2021 08:20,4,18.4
28-08-2021 08:25,4,18.5
28-08-2021 08:30,4,18.5
28-08-2021 08:35,4,18.5
28-08-2021 08:40,4,18.5
28-08-2021 08:45,4,18.5
28-08-2021 08:50,4,18.6
28-08-2021 08:55,4,18.6
28-08-2021 09:00,4,18.6
28-08-2021 09:05,4,18.6
28-08-2021 09:10,4,18.6
28-08-2021 09:15,4,18.6
28-08-2021 09:20,4,18.7
28-08-2021 09:25,4,18.7
28-08-2021 09:30,4,18.7
28-08-2021 09:35,5,18.7
28-08-2021 09:40,5,18.8
28-08-2021 09:45,5,18.8
28-08-2021 09:50,5,18.9
28-08-2021 09:55,5,18.9
28-08-2021 10:00,5,19
28-08-2021 10:05,5,19
28-08-2021 10:10,5,19.1
28-08-2021 10:15,5,19.2
28-08-2021 10:20,5,19.2
28-08-2021 10:25,5,19.3
28-08-2021 10:30,6,19.4
28-08-2021 10:35,6,19.4
28-08-2021 10:40,6,19.4
28-08-2021 10:45,6,19.5
28-08-2021 10:50,6,19.5
28-08-2021 10:55,5,19.5
28-08-2021 11:00,5,19.6
28-08-2021 11:05,5,19.6
28-08-2021 11:10,5,19.6
28-08-2021 11:15,5,19.7
28-08-2021 11:20,5,19.7
28-08-2021 11:25,5,19.8
28-08-2021 11:30,5,19.8
28-08-2021 11:35,5,19.9
28-08-2021 11:40,4,19.9
28-08-2021 11:45,4,19.9
28-08-2021 11:50,4,20
28-08-2021 11:55,5,20
28-08-2021 12:00,5,20
28-08-2021 12:05,5,20.1
28-08-2021 12:10,5,20.2
28-08-2021 12:15,5,20.2
28-08-2021 12:20,5,20.2
28-08-2021 12:25,5,20.3
28-08-2021 12:30,5,20.3
28-08-2021 12:35,5,20.3
28-08-2021 12:40,5,20.3
28-08-2021 12:45,4,20.3
28-08-2021 12:50,4,20.3
28-08-2021 12:55,4,20.3
28-08-2021 13:00,4,20.3
28-08-2021 13:05,4,20.3
28-08-2021 13:10,4,20.4
28-08-2021 13:15,4,20.4
28-08-2021 13:20,4,20.4
28-08-2021 13:25,4,20.4
28-08-2021 13:30,5,20.4
28-08-2021 13:35,5,20.5
28-08-2021 13:40,5,20.5
28-08-2021 13:45,5,20.5
28-08-2021 13:50,5,20.5
28-08-2021 13:55,5,20.5
28-08-2021 14:00,5,20.6
28-08-2021 14:05,4,20.5
28-08-2021 14:10,4,20.5
28-08-2021 14:15,4,20.5
28-08-2021 14:20,4,20.5
28-08-2021 14:25,4,20.4
28-08-2021 14:30,5,20.4
28-08-2021 14:35,5,20.3
28-08-2021 14:40,5,20.2
28-08-2021 14:45,5,20.2
28-08-2021 14:50,5,20.2
28-08-2021 14:55,5,20.1
28-08-2021 15:00,5,20
28-08-2021 15:05,5,20
28-08-2021 15:10,5,19.9
28-08-2021 15:15,5,19.9
28-08-2021 15:20,6,19.9
28-08-2021 15:25,6,19.8
28-08-2021 15:30,5,19.8
28-08-2021 15:35,5,19.7
28-08-2021 15:40,5,19.7
28-08-2021 15:45,5,19.7
28-08-2021 15:50,5,19.6
28-08-2021 15:55,5,19.6
28-08-2021 16:00,5,19.6
28-08-2021 16:05,5,19.6
28-08-2021 16:10,4,19.6
28-08-2021 16:15,4,19.5
28-08-2021 16:20,4,19.5
28-08-2021 16:25,4,19.4
28-08-2021 16:30,4,19.4
28-08-2021 16:35,4,19.3
28-08-2021 16:40,4,19.3
28-08-2021 16:45,4,19.3
28-08-2021 16:50,4,19.2
28-08-2021 16:55,4,19.2
28-08-2021 17:00,4,19.2
28-08-2021 17:05,4,19.2
28-08-2021 17:10,4,19.1
28-08-2021 17:15,4,19.1
28-08-2021 17:20,4,19.1
28-08-2021 17:25,4,19
28-08-2021 17:30,4,19
28-08-2021 17:35,4,19
28-08-2021 17:40,4,18.9
28-08-2021 17:45,4,18.9
28-08-2021 17:50,4,18.9
28-08-2021 17:55,4,18.8
28-08-2021 18:00,4,18.8
28-08-2021 18:05,4,18.7
28-08-2021 18:10,4,18.7
28-08-2021 18:15,4,18.7
28-08-2021 18:20,4,18.7
28-08-2021 18:25,4,18.6
28-08-2021 18:30,4,18.6
28-08-2021 18:35,4,18.6
28-08-2021 18:40,4,18.6
28-08-2021 18:45,4,18.6
28-08-2021 18:50,5,18.6
28-08-2021 18:55,4,18.6
28-08-2021 19:00,4,18.6
28-08-2021 19:05,5,18.6
28-08-2021 19:10,5,18.6
28-08-2021 19:15,5,18.5
28-08-2021 19:20,5,18.5
28-08-2021 19:25,5,18.5
28-08-2021 19:30,5,18.5
28-08-2021 19:35,5,18.4
28-08-2021 19:40,5,18.4
28-08-2021 19:45,5,18.4
28-08-2021 19:50,5,18.4
28-08-2021 19:55,5,18.4
28-08-2021 20:00,5,18.4
28-08-2021 20:05,5,18.4
28-08-2021 20:10,5,18.4
28-08-2021 20:15,5,18.3
28-08-2021 20:20,5,18.3
28-08-2021 20:25,5,18.3
28-08-2021 20:30,5,18.3
28-08-2021 20:35,5,18.3
28-08-2021 20:40,5,18.3
28-08-2021 20:45,5,18.3
28-08-2021 20:50,5,18.3
28-08-2021 20:55,5,18.2
28-08-2021 21:00,5,18.2
28-08-2021 21:05,5,18.2
28-08-2021 21:10,5,18.2
28-08-2021 21:15,5,18.2
28-08-2021 21:20,5,18.2
28-08-2021 21:25,5,18.2
28-08-2021 21:30,4,18.2
28-08-2021 21:35,4,18.2
28-08-2021 21:40,4,18.2
28-08-2021 21:45,4,18.2
28-08-2021 21:50,4,18.2
28-08-2021 21:55,4,18.2
28-08-2021 22:00,4,18.2
28-08-2021 22:05,4,18.2
28-08-2021 22:10,4,18.2
28-08-2021 22:15,5,18.2
28-08-2021 22:20,5,18.1
28-08-2021 22:25,5,18.2
28-08-2021 22:30,5,18.1
28-08-2021 22:35,5,18.1
28-08-2021 22:40,5,18.1
28-08-2021 22:45,4,18.1
28-08-2021 22:50,4,18.1
28-08-2021 22:55,4,18.1
28-08-2021 23:00,4,18.1
28-08-2021 23:05,4,18.1
28-08-2021 23:10,4,18.1
28-08-2021 23:15,4,18.1
28-08-2021 23:20,4,18.1
28-08-2021 23:25,4,18.1
28-08-2021 23:30,4,18.1
28-08-2021 23:35,4,18.1
28-08-2021 23:40,4,18.1
28-08-2021 23:45,4,18.1
28-08-2021 23:50,4,18.1
28-08-2021 23:55,4,18.1
29-08-2021 00:00,4,18.1
29-08-2021 00:05,4,18.1
29-08-2021 00:10,4,18.1
29-08-2021 00:15,4,18.1
29-08-2021 00:20,4,18.1
29-08-2021 00:25,4,18.1
29-08-2021 00:30,4,18.1
29-08-2021 00:35,4,18.1
29-08-2021 00:40,4,18.1
29-08-2021 00:45,4,18.1
29-08-2021 00:50,4,18.1
29-08-2021 00:55,4,18.1
29-08-2021 01:00,4,18.1
29-08-2021 01:05,4,18.1
29-08-2021 01:10,4,18.1
29-08-2021 01:15,4,18.2
29-08-2021 01:20,4,18.1
29-08-2021 01:25,4,18.1
29-08-2021 01:30,4,18.1
29-08-2021 01:35,4,18.2
29-08-2021 01:40,4,18.1
29-08-2021 01:45,4,18.1
29-08-2021 01:50,4,18.1
29-08-2021 01:55,4,18.1
29-08-2021 02:00,4,18.1
29-08-2021 02:05,4,18.1
29-08-2021 02:10,4,18
29-08-2021 02:15,4,18
29-08-2021 02:20,4,18
29-08-2021 02:25,4,18
29-08-2021 02:30,4,18
29-08-2021 02:35,4,18
29-08-2021 02:40,4,18
29-08-2021 02:45,4,17.9
29-08-2021 02:50,4,18
29-08-2021 02:55,4,18
29-08-2021 03:00,4,18
29-08-2021 03:05,4,18
29-08-2021 03:10,4,18
29-08-2021 03:15,4,18
29-08-2021 03:20,4,18
29-08-2021 03:25,4,18
29-08-2021 03:30,4,18
29-08-2021 03:35,4,18
29-08-2021 03:40,4,18
29-08-2021 03:45,4,18
29-08-2021 03:50,4,18
29-08-2021 03:55,4,18
29-08-2021 04:00,4,18
29-08-2021 04:05,4,18
29-08-2021 04:10,4,18
29-08-2021 04:15,4,18
29-08-2021 04:20,4,18
29-08-2021 04:25,4,18
29-08-2021 04:30,4,18
29-08-2021 04:35,4,18
29-08-2021 04:40,4,18
29-08-2021 04:45,4,18
29-08-2021 04:50,4,18
29-08-2021 04:55,4,18
29-08-2021 05:00,4,18
29-08-2021 05:05,4,18
29-08-2021 05:10,4,17.9
29-08-2021 05:15,4,17.9
29-08-2021 05:20,4,17.9
29-08-2021 05:25,4,17.9
29-08-2021 05:30,4,17.9
29-08-2021 05:35,4,17.9
29-08-2021 05:40,4,17.9
29-08-2021 05:45,4,17.9
29-08-2021 05:50,4,17.9
29-08-2021 05:55,4,17.9
29-08-2021 06:00,4,17.9
29-08-2021 06:05,4,17.9
29-08-2021 06:10,4,17.9
29-08-2021 06:15,4,17.9
29-08-2021 06:20,4,17.9
29-08-2021 06:25,4,17.9
29-08-2021 06:30,4,17.9
29-08-2021 06:35,4,17.9
29-08-2021 06:40,4,17.9
29-08-2021 06:45,4,17.9
29-08-2021 06:50,4,17.9
29-08-2021 06:55,4,17.9
29-08-2021 07:00,4,17.9
29-08-2021 07:05,4,17.9
29-08-2021 07:10,4,17.9
29-08-2021 07:15,4,17.9
29-08-2021 07:20,4,17.9
29-08-2021 07:25,4,17.9
29-08-2021 07:30,4,17.9
29-08-2021 07:35,4,17.9
29-08-2021 07:40,4,17.9
29-08-2021 07:45,4,17.9
29-08-2021 07:50,4,18
29-08-2021 07:55,4,18
29-08-2021 08:00,4,18
29-08-2021 08:05,4,18
29-08-2021 08:10,4,18
29-08-2021 08:15,4,18.1
29-08-2021 08:20,4,18.1
29-08-2021 08:25,5,18.1
29-08-2021 08:30,5,18.1
29-08-2021 08:35,5,18.1
29-08-2021 08:40,5,18.1
29-08-2021 08:45,5,18.1
29-08-2021 08:50,5,18.1
29-08-2021 08:55,5,18.1
29-08-2021 09:00,5,18.2
29-08-2021 09:05,5,18.2
29-08-2021 09:10,5,18.2
29-08-2021 09:15,5,18.2
29-08-2021 09:20,5,18.3
29-08-2021 09:25,5,18.3
29-08-2021 09:30,5,18.3
29-08-2021 09:35,4,18.4
29-08-2021 09:40,4,18.4
29-08-2021 09:45,4,18.4
29-08-2021 09:50,4,18.5
29-08-2021 09:55,4,18.5
29-08-2021 10:00,4,18.6
29-08-2021 10:05,4,18.7
29-08-2021 10:10,4,18.7
29-08-2021 10:15,4,18.8
29-08-2021 10:20,4,18.9
29-08-2021 10:25,4,18.9
29-08-2021 10:30,5,19
29-08-2021 10:35,5,19
29-08-2021 10:40,5,19.1
29-08-2021 10:45,5,19.2
29-08-2021 10:50,5,19.3
29-08-2021 10:55,5,19.4
29-08-2021 11:00,5,19.6
29-08-2021 11:05,5,19.7
29-08-2021 11:10,5,19.8
29-08-2021 11:15,5,19.9
29-08-2021 11:20,5,20
29-08-2021 11:25,5,20.1
29-08-2021 11:30,5,20.2
29-08-2021 11:35,5,20.3
29-08-2021 11:40,5,20.4
29-08-2021 11:45,5,20.5
29-08-2021 11:50,5,20.6
29-08-2021 11:55,5,20.7
29-08-2021 12:00,5,20.8
29-08-2021 12:05,5,20.8
29-08-2021 12:10,5,20.9
29-08-2021 12:15,5,21
29-08-2021 12:20,5,21
29-08-2021 12:25,5,21
29-08-2021 12:30,5,21.1
29-08-2021 12:35,5,21.2
29-08-2021 12:40,5,21.2
29-08-2021 12:45,5,21.4
29-08-2021 12:50,5,21.5
29-08-2021 12:55,5,21.6
29-08-2021 13:00,5,21.7
29-08-2021 13:05,5,21.8
29-08-2021 13:10,5,21.9
29-08-2021 13:15,5,22
29-08-2021 13:20,5,22.1
29-08-2021 13:25,5,22.2
29-08-2021 13:30,5,22.4
29-08-2021 13:35,5,22.5
29-08-2021 13:40,4,22.6
29-08-2021 13:45,4,22.7
29-08-2021 13:50,4,22.7
29-08-2021 13:55,4,22.7
29-08-2021 14:00,4,22.6
29-08-2021 14:05,4,22.6
29-08-2021 14:10,4,22.5
29-08-2021 14:15,4,22.5
29-08-2021 14:20,4,22.4
29-08-2021 14:25,4,22.4
29-08-2021 14:30,4,22.4
29-08-2021 14:35,4,22.4
29-08-2021 14:40,4,22.5
29-08-2021 14:45,4,22.5
29-08-2021 14:50,4,22.5
29-08-2021 14:55,4,22.5
29-08-2021 15:00,4,22.5
29-08-2021 15:05,4,22.5
29-08-2021 15:10,4,22.5
29-08-2021 15:15,4,22.5
29-08-2021 15:20,4,22.4
29-08-2021 15:25,4,22.4
29-08-2021 15:30,4,22.4
29-08-2021 15:35,4,22.4
29-08-2021 15:40,4,22.3
29-08-2021 15:45,4,22.3
29-08-2021 15:50,4,22.3
29-08-2021 15:55,4,22.2
29-08-2021 16:00,4,22.2
29-08-2021 16:05,4,22.1
29-08-2021 16:10,4,22.1
29-08-2021 16:15,4,22.1
29-08-2021 16:20,4,22.1
29-08-2021 16:25,4,22
29-08-2021 16:30,5,22
29-08-2021 16:35,5,22
29-08-2021 16:40,4,22
29-08-2021 16:45,4,21.9
29-08-2021 16:50,4,21.9
29-08-2021 16:55,4,21.9
29-08-2021 17:00,4,21.9
29-08-2021 17:05,4,21.8
29-08-2021 17:10,5,21.8
29-08-2021 17:15,5,21.7
29-08-2021 17:20,5,21.7
29-08-2021 17:25,5,21.7
29-08-2021 17:30,4,21.7
29-08-2021 17:35,4,21.7
29-08-2021 17:40,4,21.6
29-08-2021 17:45,4,21.6
29-08-2021 17:50,4,21.6
29-08-2021 17:55,4,21.6
29-08-2021 18:00,4,21.6
29-08-2021 18:05,4,21.6
29-08-2021 18:10,4,21.5
29-08-2021 18:15,4,21.5
29-08-2021 18:20,4,21.5
29-08-2021 18:25,4,21.5
29-08-2021 18:30,4,21.5
29-08-2021 18:35,5,21.5
29-08-2021 18:40,5,21.5
29-08-2021 18:45,5,21.5
29-08-2021 18:50,5,21.5
29-08-2021 18:55,5,21.4
29-08-2021 19:00,5,21.4
29-08-2021 19:05,5,21.4
29-08-2021 19:10,4,21.4
29-08-2021 19:15,4,21.4
29-08-2021 19:20,4,21.3
29-08-2021 19:25,4,21.3
29-08-2021 19:30,4,21.2
29-08-2021 19:35,4,21.2
29-08-2021 19:40,4,21.2
29-08-2021 19:45,4,21.1
29-08-2021 19:50,4,21.1
29-08-2021 19:55,5,21
29-08-2021 20:00,5,21
29-08-2021 20:05,5,21
29-08-2021 20:10,5,20.9
29-08-2021 20:15,5,20.9
29-08-2021 20:20,5,20.9
29-08-2021 20:25,5,20.8
29-08-2021 20:30,4,20.8
29-08-2021 20:35,5,20.8
29-08-2021 20:40,5,20.7
29-08-2021 20:45,4,20.7
29-08-2021 20:50,4,20.7
29-08-2021 20:55,4,20.6
29-08-2021 21:00,4,20.6
29-08-2021 21:05,4,20.5
29-08-2021 21:10,4,20.5
29-08-2021 21:15,4,20.4
29-08-2021 21:20,4,20.3
29-08-2021 21:25,4,20.3
29-08-2021 21:30,4,20.2
29-08-2021 21:35,5,20.2
29-08-2021 21:40,4,20.1
29-08-2021 21:45,4,20
29-08-2021 21:50,4,20
29-08-2021 21:55,4,19.9
29-08-2021 22:00,4,19.9
29-08-2021 22:05,4,19.8
29-08-2021 22:10,4,19.7
29-08-2021 22:15,4,19.7
29-08-2021 22:20,4,19.6
29-08-2021 22:25,4,19.6
29-08-2021 22:30,4,19.5
29-08-2021 22:35,4,19.5
29-08-2021 22:40,4,19.4
29-08-2021 22:45,4,19.4
29-08-2021 22:50,4,19.4
29-08-2021 22:55,4,19.3
29-08-2021 23:00,4,19.3
29-08-2021 23:05,4,19.3
29-08-2021 23:10,4,19.2
29-08-2021 23:15,4,19.2
29-08-2021 23:20,4,19.1
29-08-2021 23:25,4,19.1
29-08-2021 23:30,4,19.1
29-08-2021 23:35,4,19
29-08-2021 23:40,4,19
29-08-2021 23:45,4,18.9
29-08-2021 23:50,4,18.9
29-08-2021 23:55,4,18.9
30-08-2021 00:00,4,18.8
30-08-2021 00:05,4,18.8
30-08-2021 00:10,4,18.7
30-08-2021 00:15,4,18.7
30-08-2021 00:20,4,18.7
30-08-2021 00:25,4,18.7
30-08-2021 00:30,4,18.6
30-08-2021 00:35,4,18.6
30-08-2021 00:40,4,18.6
30-08-2021 00:45,4,18.5
30-08-2021 00:50,4,18.5
30-08-2021 00:55,4,18.5
30-08-2021 01:00,4,18.5
30-08-2021 01:05,4,18.4
30-08-2021 01:10,4,18.4
30-08-2021 01:15,4,18.4
30-08-2021 01:20,4,18.3
30-08-2021 01:25,4,18.3
30-08-2021 01:30,4,18.3
30-08-2021 01:35,4,18.3
30-08-2021 01:40,4,18.3
30-08-2021 01:45,4,18.2
30-08-2021 01:50,4,18.2
30-08-2021 01:55,4,18.2
30-08-2021 02:00,4,18.2
30-08-2021 02:05,4,18.2
30-08-2021 02:10,4,18.1
30-08-2021 02:15,4,18.1
30-08-2021 02:20,4,18.1
30-08-2021 02:25,4,18.1
30-08-2021 02:30,4,18.1
30-08-2021 02:35,4,18.1
30-08-2021 02:40,4,18.1
30-08-2021 02:45,4,18.1
30-08-2021 02:50,4,18.1
30-08-2021 02:55,4,18.1
30-08-2021 03:00,4,18.1
30-08-2021 03:05,4,18.1
30-08-2021 03:10,4,18.1
30-08-2021 03:15,4,18
30-08-2021 03:20,4,18
30-08-2021 03:25,4,18
30-08-2021 03:30,4,18
30-08-2021 03:35,4,18
30-08-2021 03:40,4,18
30-08-2021 03:45,4,18
30-08-2021 03:50,4,17.9
30-08-2021 03:55,4,18
30-08-2021 04:00,4,18
30-08-2021 04:05,4,18
30-08-2021 04:10,5,18
30-08-2021 04:15,5,17.9
30-08-2021 04:20,5,17.9
30-08-2021 04:25,5,17.9
30-08-2021 04:30,5,17.9
30-08-2021 04:35,5,17.9
30-08-2021 04:40,5,17.9
30-08-2021 04:45,5,17.9
30-08-2021 04:50,5,17.9
30-08-2021 04:55,5,17.9
30-08-2021 05:00,5,17.9
30-08-2021 05:05,4,17.9
30-08-2021 05:10,4,17.9
30-08-2021 05:15,4,17.8
30-08-2021 05:20,4,17.8
30-08-2021 05:25,4,17.8
30-08-2021 05:30,4,17.8
30-08-2021 05:35,4,17.8
30-08-2021 05:40,4,17.8
30-08-2021 05:45,4,17.7
30-08-2021 05:50,4,17.7
30-08-2021 05:55,4,17.7
30-08-2021 06:00,4,17.7
30-08-2021 06:05,4,17.7
30-08-2021 06:10,4,17.7
30-08-2021 06:15,4,17.7
30-08-2021 06:20,4,17.7
30-08-2021 06:25,4,17.7
30-08-2021 06:30,5,17.7
30-08-2021 06:35,5,17.7
30-08-2021 06:40,5,17.7
30-08-2021 06:45,5,17.7
30-08-2021 06:50,5,17.7
30-08-2021 06:55,5,17.7
30-08-2021 07:00,5,17.6
30-08-2021 07:05,5,17.6
30-08-2021 07:10,5,17.6
30-08-2021 07:15,5,17.6
30-08-2021 07:20,5,17.7
30-08-2021 07:25,5,17.7
30-08-2021 07:30,5,17.7
30-08-2021 07:35,5,17.7
30-08-2021 07:40,5,17.7
30-08-2021 07:45,5,17.7
30-08-2021 07:50,5,17.7
30-08-2021 07:55,5,17.7
30-08-2021 08:00,5,17.7
30-08-2021 08:05,5,17.7
30-08-2021 08:10,4,17.7
30-08-2021 08:15,4,17.8
30-08-2021 08:20,4,17.8
30-08-2021 08:25,4,17.8
30-08-2021 08:30,4,17.9
30-08-2021 08:35,4,17.9
30-08-2021 08:40,4,18
30-08-2021 08:45,4,18.1
30-08-2021 08:50,4,18.1
30-08-2021 08:55,4,18.2
30-08-2021 09:00,4,18.2
30-08-2021 09:05,4,18.3
30-08-2021 09:10,4,18.4
30-08-2021 09:15,4,18.5
30-08-2021 09:20,4,18.5
30-08-2021 09:25,4,18.6
30-08-2021 09:30,4,18.7
30-08-2021 09:35,4,18.8
30-08-2021 09:40,4,18.9
30-08-2021 09:45,4,18.9
30-08-2021 09:50,4,19
30-08-2021 09:55,5,19.1
30-08-2021 10:00,5,19.2
30-08-2021 10:05,4,19.3
30-08-2021 10:10,4,19.4
30-08-2021 10:15,4,19.5
30-08-2021 10:20,4,19.6
30-08-2021 10:25,4,19.7
30-08-2021 10:30,4,19.8
30-08-2021 10:35,4,19.9
30-08-2021 10:40,4,20
30-08-2021 10:45,4,20.1
30-08-2021 10:50,5,20.3
30-08-2021 10:55,5,20.3
30-08-2021 11:00,5,20.5
30-08-2021 11:05,5,20.6
30-08-2021 11:10,5,20.7
30-08-2021 11:15,5,20.8
30-08-2021 11:20,5,21
30-08-2021 11:25,5,21.1
30-08-2021 11:30,4,21.2
30-08-2021 11:35,4,21.4
30-08-2021 11:40,4,21.5
30-08-2021 11:45,4,21.6
30-08-2021 11:50,4,21.7
30-08-2021 11:55,4,21.8
30-08-2021 12:00,4,21.9
30-08-2021 12:05,4,22
30-08-2021 12:10,4,22.1
30-08-2021 12:15,4,22.2
30-08-2021 12:20,4,22.3
30-08-2021 12:25,4,22.5
30-08-2021 12:30,4,22.6
30-08-2021 12:35,4,22.6
30-08-2021 12:40,4,22.6
30-08-2021 12:45,4,22.7
30-08-2021 12:50,4,22.8
30-08-2021 12:55,5,22.9
30-08-2021 13:00,5,23
30-08-2021 13:05,4,23.1
30-08-2021 13:10,4,23.2
30-08-2021 13:15,4,23.2
30-08-2021 13:20,4,23.3
30-08-2021 13:25,4,23.4
30-08-2021 13:30,4,23.6
30-08-2021 13:35,5,23.6
30-08-2021 13:40,5,23.7
30-08-2021 13:45,4,23.8
30-08-2021 13:50,4,23.8
30-08-2021 13:55,4,23.8
30-08-2021 14:00,4,23.9
30-08-2021 14:05,4,23.9
30-08-2021 14:10,4,23.9
30-08-2021 14:15,4,23.8
30-08-2021 14:20,4,23.8
30-08-2021 14:25,4,23.8
30-08-2021 14:30,4,23.8
30-08-2021 14:35,4,23.8
30-08-2021 14:40,4,23.8
30-08-2021 14:45,4,23.7
